tag,step,wall_time,value
rollout/ep_rew_mean(平均回合獎勵),13697024,1767852188.5371807,4878.6630859375
rollout/ep_rew_mean(平均回合獎勵),13729792,1767852192.3260584,5032.06689453125
rollout/ep_rew_mean(平均回合獎勵),13762560,1767852196.1565945,5082.287109375
rollout/ep_rew_mean(平均回合獎勵),13795328,1767852199.9392993,5120.02490234375
rollout/ep_rew_mean(平均回合獎勵),13828096,1767852203.7457683,5094.84130859375
rollout/ep_rew_mean(平均回合獎勵),13860864,1767852207.5603771,4991.974609375
rollout/ep_rew_mean(平均回合獎勵),13893632,1767852211.3222716,4831.10205078125
rollout/ep_rew_mean(平均回合獎勵),13926400,1767852215.117207,4579.8896484375
rollout/ep_rew_mean(平均回合獎勵),13959168,1767852218.9593084,4245.828125
rollout/ep_rew_mean(平均回合獎勵),13991936,1767852222.7497587,4133.720703125
rollout/ep_rew_mean(平均回合獎勵),14024704,1767852226.5376217,3777.383544921875
rollout/ep_rew_mean(平均回合獎勵),14057472,1767852230.341306,3701.18994140625
rollout/ep_rew_mean(平均回合獎勵),14090240,1767852234.1532724,3935.40185546875
rollout/ep_rew_mean(平均回合獎勵),14123008,1767852237.9555166,3871.601318359375
rollout/ep_rew_mean(平均回合獎勵),14155776,1767852241.7709186,3798.82666015625
rollout/ep_rew_mean(平均回合獎勵),14188544,1767852245.580831,3942.668701171875
rollout/ep_rew_mean(平均回合獎勵),14221312,1767852249.4112377,3986.6650390625
rollout/ep_rew_mean(平均回合獎勵),14254080,1767852253.1772535,4256.07666015625
rollout/ep_rew_mean(平均回合獎勵),14286848,1767852256.9677918,4377.341796875
rollout/ep_rew_mean(平均回合獎勵),14319616,1767852260.8131015,4460.3681640625
rollout/ep_rew_mean(平均回合獎勵),14352384,1767852264.6120255,4375.48291015625
rollout/ep_rew_mean(平均回合獎勵),14385152,1767852268.473499,4702.4794921875
rollout/ep_rew_mean(平均回合獎勵),14417920,1767852278.6587572,4910.61962890625
rollout/ep_rew_mean(平均回合獎勵),14450688,1767852282.5740464,4970.765625
rollout/ep_rew_mean(平均回合獎勵),14483456,1767852286.3921025,4808.833984375
rollout/ep_rew_mean(平均回合獎勵),14516224,1767852290.2720983,5005.20849609375
rollout/ep_rew_mean(平均回合獎勵),14548992,1767852294.1244688,4988.9013671875
rollout/ep_rew_mean(平均回合獎勵),14581760,1767852297.9144642,4757.81591796875
rollout/ep_rew_mean(平均回合獎勵),14614528,1767852301.7823184,4702.0693359375
rollout/ep_rew_mean(平均回合獎勵),14647296,1767852305.590244,4483.544921875
rollout/ep_rew_mean(平均回合獎勵),14680064,1767852309.4423165,4169.88134765625
rollout/ep_rew_mean(平均回合獎勵),14712832,1767852313.3254573,4088.65087890625
rollout/ep_rew_mean(平均回合獎勵),14745600,1767852317.128722,4000.548828125
rollout/ep_rew_mean(平均回合獎勵),14778368,1767852320.9527233,4056.043212890625
rollout/ep_rew_mean(平均回合獎勵),14811136,1767852324.7873342,4017.253173828125
rollout/ep_rew_mean(平均回合獎勵),14843904,1767852328.6576471,4174.59716796875
rollout/ep_rew_mean(平均回合獎勵),14876672,1767852332.519666,4318.6494140625
rollout/ep_rew_mean(平均回合獎勵),14909440,1767852336.2900808,4476.11083984375
rollout/ep_rew_mean(平均回合獎勵),14942208,1767852340.1513834,4519.2998046875
rollout/ep_rew_mean(平均回合獎勵),14974976,1767852343.9663556,4709.2607421875
rollout/ep_rew_mean(平均回合獎勵),15007744,1767852347.8196182,4724.35791015625
train/approx_kl(近似KL散度),65536,1767850559.228526,0.0033541573211550713
train/approx_kl(近似KL散度),98304,1767850562.996143,0.004000835120677948
train/approx_kl(近似KL散度),131072,1767850566.719327,0.004144897684454918
train/approx_kl(近似KL散度),163840,1767850570.4483514,0.004413156770169735
train/approx_kl(近似KL散度),196608,1767850574.1534498,0.004991503898054361
train/approx_kl(近似KL散度),229376,1767850577.8905578,0.00563386594876647
train/approx_kl(近似KL散度),262144,1767850581.583047,0.006785557139664888
train/approx_kl(近似KL散度),294912,1767850585.2030509,0.005548875778913498
train/approx_kl(近似KL散度),327680,1767850588.9230797,0.004313366487622261
train/approx_kl(近似KL散度),360448,1767850592.6420286,0.0022250129841268063
train/approx_kl(近似KL散度),393216,1767850596.5343516,0.0020991936326026917
train/approx_kl(近似KL散度),425984,1767850600.2572355,0.0017961612902581692
train/approx_kl(近似KL散度),458752,1767850604.004208,0.0014878390356898308
train/approx_kl(近似KL散度),491520,1767850607.7767951,0.0014623047318309546
train/approx_kl(近似KL散度),524288,1767850611.5745854,0.00143330916762352
train/approx_kl(近似KL散度),557056,1767850615.2046947,0.0011311625130474567
train/approx_kl(近似KL散度),589824,1767850618.933322,0.0012956648133695126
train/approx_kl(近似KL散度),622592,1767850622.619367,0.0009348209132440388
train/approx_kl(近似KL散度),655360,1767850626.3165457,0.0010507188271731138
train/approx_kl(近似KL散度),688128,1767850629.9219232,0.0009189611300826073
train/approx_kl(近似KL散度),720896,1767850633.6161911,0.0008259176975116134
train/approx_kl(近似KL散度),753664,1767850637.1983774,0.001312545035034418
train/approx_kl(近似KL散度),786432,1767850640.8717477,0.0007211352931335568
train/approx_kl(近似KL散度),819200,1767850644.4654818,0.0008695782744325697
train/approx_kl(近似KL散度),851968,1767850648.1052475,0.0009445000905543566
train/approx_kl(近似KL散度),884736,1767850651.703579,0.0006790435872972012
train/approx_kl(近似KL散度),917504,1767850655.3435278,0.000769160920754075
train/approx_kl(近似KL散度),950272,1767850659.0710485,0.0007290764478966594
train/approx_kl(近似KL散度),983040,1767850662.7455473,0.0008213688852265477
train/approx_kl(近似KL散度),1015808,1767850666.481074,0.0009830576600506902
train/approx_kl(近似KL散度),1048576,1767850670.1074698,0.000879703788086772
train/approx_kl(近似KL散度),1081344,1767850673.8068314,0.0008555552340112627
train/approx_kl(近似KL散度),1114112,1767850677.3988,0.0007655704393982887
train/approx_kl(近似KL散度),1146880,1767850681.0832002,0.001036602770909667
train/approx_kl(近似KL散度),1179648,1767850684.683882,0.0008371928706765175
train/approx_kl(近似KL散度),1212416,1767850688.3471098,0.0008411137969233096
train/approx_kl(近似KL散度),1245184,1767850692.0412767,0.0007470164564438164
train/approx_kl(近似KL散度),1277952,1767850695.7100718,0.0007330841617658734
train/approx_kl(近似KL散度),1310720,1767850699.3796778,0.0008114014053717256
train/approx_kl(近似KL散度),1343488,1767850703.1060586,0.0009174987208098173
train/approx_kl(近似KL散度),1376256,1767850706.7275863,0.0008640696760267019
train/approx_kl(近似KL散度),1409024,1767850710.4058769,0.0007020465563982725
train/approx_kl(近似KL散度),1441792,1767850713.9961836,0.0006965319626033306
train/approx_kl(近似KL散度),1474560,1767850717.6608357,0.0014971413183957338
train/approx_kl(近似KL散度),1507328,1767850721.2686496,0.0007759422296658158
train/approx_kl(近似KL散度),1540096,1767850724.905224,0.000686998013406992
train/approx_kl(近似KL散度),1572864,1767850728.5152638,0.0013367213541641831
train/approx_kl(近似KL散度),1600000,1767850737.0012846,0.0007524045067839324
train/approx_kl(近似KL散度),1638400,1767850741.4428859,0.0008750893175601959
train/approx_kl(近似KL散度),1671168,1767850745.0722322,0.0010373862460255623
train/approx_kl(近似KL散度),1703936,1767850748.701232,0.0008132653892971575
train/approx_kl(近似KL散度),1736704,1767850752.3870256,0.0008019679225981236
train/approx_kl(近似KL散度),1769472,1767850755.9522567,0.0006082307081669569
train/approx_kl(近似KL散度),1802240,1767850759.612867,0.0006032901583239436
train/approx_kl(近似KL散度),1835008,1767850763.1786482,0.0008180474396795034
train/approx_kl(近似KL散度),1867776,1767850766.815694,0.0007879333570599556
train/approx_kl(近似KL散度),1900544,1767850770.3717258,0.0008103352156467736
train/approx_kl(近似KL散度),1933312,1767850774.0567575,0.0006381953717209399
train/approx_kl(近似KL散度),1966080,1767850777.6604764,0.0012751566246151924
train/approx_kl(近似KL散度),1998848,1767850781.2761362,0.0006310329772531986
train/approx_kl(近似KL散度),2031616,1767850784.883305,0.0011561076389625669
train/approx_kl(近似KL散度),2064384,1767850788.4923668,0.0009209985146299005
train/approx_kl(近似KL散度),2097152,1767850792.2032356,0.0011993988882750273
train/approx_kl(近似KL散度),2129920,1767850795.866282,0.0007024477235972881
train/approx_kl(近似KL散度),2162688,1767850799.5272243,0.0009142373455688357
train/approx_kl(近似KL散度),2195456,1767850803.2312806,0.001258413540199399
train/approx_kl(近似KL散度),2228224,1767850806.8434565,0.0008081241394393146
train/approx_kl(近似KL散度),2260992,1767850810.455892,0.0010250718332827091
train/approx_kl(近似KL散度),2293760,1767850814.0776038,0.0009358104434795678
train/approx_kl(近似KL散度),2326528,1767850817.7324646,0.0005686524673365057
train/approx_kl(近似KL散度),2359296,1767850821.3082688,0.0005838848883286119
train/approx_kl(近似KL散度),2392064,1767850824.9743595,0.0011432480532675982
train/approx_kl(近似KL散度),2424832,1767850828.55592,0.0008201542077586055
train/approx_kl(近似KL散度),2457600,1767850832.2084389,0.0006951122195459902
train/approx_kl(近似KL散度),2490368,1767850835.7887897,0.0010254576336592436
train/approx_kl(近似KL散度),2523136,1767850839.410689,0.001131874043494463
train/approx_kl(近似KL散度),2555904,1767850842.9688787,0.0006417793338187039
train/approx_kl(近似KL散度),2588672,1767850846.6125402,0.0008901632390916348
train/approx_kl(近似KL散度),2621440,1767850850.1919608,0.0012709142174571753
train/approx_kl(近似KL散度),2654208,1767850853.8263726,0.0025512659922242165
train/approx_kl(近似KL散度),2686976,1767850857.4195008,0.0008730540284886956
train/approx_kl(近似KL散度),2719744,1767850861.3290613,0.0009885169565677643
train/approx_kl(近似KL散度),2752512,1767850865.0908148,0.000958287448156625
train/approx_kl(近似KL散度),2785280,1767850869.031745,0.0007750263321213424
train/approx_kl(近似KL散度),2818048,1767850872.8489573,0.0009547709487378597
train/approx_kl(近似KL散度),2850816,1767850876.7107396,0.001022009993903339
train/approx_kl(近似KL散度),2883584,1767850880.4894252,0.0008344815578311682
train/approx_kl(近似KL散度),2916352,1767850884.3961153,0.0008674937416799366
train/approx_kl(近似KL散度),2949120,1767850888.1782212,0.0006645346293225884
train/approx_kl(近似KL散度),2981888,1767850891.9776053,0.0007838746532797813
train/approx_kl(近似KL散度),3014656,1767850895.7577431,0.0007756312843412161
train/approx_kl(近似KL散度),3047424,1767850899.5806687,0.0008759212214499712
train/approx_kl(近似KL散度),3080192,1767850903.3661573,0.0009426657343283296
train/approx_kl(近似KL散度),3112960,1767850907.1832235,0.001030600513331592
train/approx_kl(近似KL散度),3145728,1767850911.2433429,0.0013084530364722013
train/approx_kl(近似KL散度),3178496,1767850915.1832602,0.0008224716875702143
train/approx_kl(近似KL散度),3200000,1767850924.5230672,0.000985435675829649
train/approx_kl(近似KL散度),3244032,1767850929.708885,0.001119390013627708
train/approx_kl(近似KL散度),3276800,1767850933.5472097,0.001082925358787179
train/approx_kl(近似KL散度),3309568,1767850937.467982,0.001022026757709682
train/approx_kl(近似KL散度),3342336,1767850941.3087542,0.0006581477937288582
train/approx_kl(近似KL散度),3375104,1767850945.2962406,0.001172359799966216
train/approx_kl(近似KL散度),3407872,1767850949.2090595,0.001118071493692696
train/approx_kl(近似KL散度),3440640,1767850952.9483771,0.0007542890962213278
train/approx_kl(近似KL散度),3473408,1767850957.3175955,0.0009631061693653464
train/approx_kl(近似KL散度),3506176,1767850961.4267182,0.0011470187455415726
train/approx_kl(近似KL散度),3538944,1767850965.30745,0.0009054692927747965
train/approx_kl(近似KL散度),3571712,1767850969.296191,0.0010047198738902807
train/approx_kl(近似KL散度),3604480,1767850972.9610317,0.0007421904010698199
train/approx_kl(近似KL散度),3637248,1767850976.7373757,0.0015983919147402048
train/approx_kl(近似KL散度),3670016,1767850980.5669193,0.0006736888317391276
train/approx_kl(近似KL散度),3702784,1767850984.6186466,0.0009625648963265121
train/approx_kl(近似KL散度),3735552,1767850988.6584132,0.0008091494673863053
train/approx_kl(近似KL散度),3768320,1767850992.5548205,0.0005873585469089448
train/approx_kl(近似KL散度),3801088,1767850996.5146782,0.0006546737859025598
train/approx_kl(近似KL散度),3833856,1767851000.422122,0.0010877699824050069
train/approx_kl(近似KL散度),3866624,1767851004.6852853,0.0008485702564939857
train/approx_kl(近似KL散度),3899392,1767851008.561874,0.0007158034713938832
train/approx_kl(近似KL散度),3932160,1767851012.599403,0.0009164342191070318
train/approx_kl(近似KL散度),3964928,1767851016.6966462,0.0008349107811227441
train/approx_kl(近似KL散度),3997696,1767851020.5565472,0.0021345268469303846
train/approx_kl(近似KL散度),4030464,1767851024.2745268,0.0010226230369880795
train/approx_kl(近似KL散度),4063232,1767851027.931706,0.0006537347799167037
train/approx_kl(近似KL散度),4096000,1767851031.6902683,0.0008066212176345289
train/approx_kl(近似KL散度),4128768,1767851035.552128,0.0005931254127062857
train/approx_kl(近似KL散度),4161536,1767851039.3616033,0.0008689431706443429
train/approx_kl(近似KL散度),4194304,1767851043.1991954,0.000798236345872283
train/approx_kl(近似KL散度),4227072,1767851047.1003935,0.0008365462417714298
train/approx_kl(近似KL散度),4259840,1767851050.8482265,0.001215606927871704
train/approx_kl(近似KL散度),4292608,1767851054.8405092,0.001075885258615017
train/approx_kl(近似KL散度),4325376,1767851058.8245432,0.000729117076843977
train/approx_kl(近似KL散度),4358144,1767851062.640887,0.000900753540918231
train/approx_kl(近似KL散度),4390912,1767851066.511372,0.0007566844578832388
train/approx_kl(近似KL散度),4423680,1767851070.3151045,0.0011436984641477466
train/approx_kl(近似KL散度),4456448,1767851074.1013825,0.0009290248854085803
train/approx_kl(近似KL散度),4489216,1767851077.8736207,0.000719682255294174
train/approx_kl(近似KL散度),4521984,1767851081.7243874,0.0006064363988116384
train/approx_kl(近似KL散度),4554752,1767851085.5352962,0.0007704675663262606
train/approx_kl(近似KL散度),4587520,1767851089.4027958,0.0006463184836320579
train/approx_kl(近似KL散度),4620288,1767851093.227601,0.000707981176674366
train/approx_kl(近似KL散度),4653056,1767851097.0151076,0.0010306898038834333
train/approx_kl(近似KL散度),4685824,1767851100.8662007,0.0007906786631792784
train/approx_kl(近似KL散度),4718592,1767851104.6115327,0.0009318717056885362
train/approx_kl(近似KL散度),4751360,1767851108.3256793,0.0008555103559046984
train/approx_kl(近似KL散度),4784128,1767851112.1232119,0.0009600144112482667
train/approx_kl(近似KL散度),4800000,1767851120.069484,0.000700382050126791
train/approx_kl(近似KL散度),4849664,1767851125.9408178,0.001429676078259945
train/approx_kl(近似KL散度),4882432,1767851129.6968298,0.0009172265999950469
train/approx_kl(近似KL散度),4915200,1767851133.48323,0.0006992478738538921
train/approx_kl(近似KL散度),4947968,1767851137.2527626,0.000960824778303504
train/approx_kl(近似KL散度),4980736,1767851141.0984478,0.0008640385931357741
train/approx_kl(近似KL散度),5013504,1767851144.8310637,0.0013306601904332638
train/approx_kl(近似KL散度),5046272,1767851148.5421064,0.0008651736425235868
train/approx_kl(近似KL散度),5079040,1767851152.4145024,0.0008744655642658472
train/approx_kl(近似KL散度),5111808,1767851156.2059376,0.0007783080800436437
train/approx_kl(近似KL散度),5144576,1767851159.8980644,0.0006634291494265199
train/approx_kl(近似KL散度),5177344,1767851163.7191901,0.0008218300063163042
train/approx_kl(近似KL散度),5210112,1767851167.4530969,0.0008268464589491487
train/approx_kl(近似KL散度),5242880,1767851171.206861,0.0009034620597958565
train/approx_kl(近似KL散度),5275648,1767851174.9225078,0.0008805237011983991
train/approx_kl(近似KL散度),5308416,1767851178.7835948,0.0007083315867930651
train/approx_kl(近似KL散度),5341184,1767851182.6305401,0.0009417316759936512
train/approx_kl(近似KL散度),5373952,1767851186.3842208,0.0008166518528014421
train/approx_kl(近似KL散度),5406720,1767851190.255159,0.0012789529282599688
train/approx_kl(近似KL散度),5439488,1767851194.0659354,0.0008074436336755753
train/approx_kl(近似KL散度),5472256,1767851197.8260283,0.0014673399273306131
train/approx_kl(近似KL散度),5505024,1767851201.6629026,0.0007590509485453367
train/approx_kl(近似KL散度),5537792,1767851205.4095185,0.0010618879459798336
train/approx_kl(近似KL散度),5570560,1767851209.164723,0.0009406143799424171
train/approx_kl(近似KL散度),5603328,1767851212.9930987,0.0008130031637847424
train/approx_kl(近似KL散度),5636096,1767851216.7795317,0.0010651594493538141
train/approx_kl(近似KL散度),5668864,1767851220.50399,0.0006814493099227548
train/approx_kl(近似KL散度),5701632,1767851224.3482041,0.0007202316774055362
train/approx_kl(近似KL散度),5734400,1767851228.1825051,0.0006832289509475231
train/approx_kl(近似KL散度),5767168,1767851231.940569,0.0008114195661619306
train/approx_kl(近似KL散度),5799936,1767851235.8235393,0.0011997504625469446
train/approx_kl(近似KL散度),5832704,1767851239.639634,0.0008512954809702933
train/approx_kl(近似KL散度),5865472,1767851243.3867345,0.0009491672972217202
train/approx_kl(近似KL散度),5898240,1767851247.2597299,0.0006169109838083386
train/approx_kl(近似KL散度),5931008,1767851251.0267448,0.0009772207122296095
train/approx_kl(近似KL散度),5963776,1767851254.8078127,0.0009270719019696116
train/approx_kl(近似KL散度),5996544,1767851258.8188546,0.00113935605622828
train/approx_kl(近似KL散度),6029312,1767851262.7803826,0.0007234682561829686
train/approx_kl(近似KL散度),6062080,1767851266.7045023,0.0009637153125368059
train/approx_kl(近似KL散度),6094848,1767851270.5552242,0.0011650912929326296
train/approx_kl(近似KL散度),6127616,1767851274.4984272,0.0005965628079138696
train/approx_kl(近似KL散度),6160384,1767851278.5352979,0.0008914918871596456
train/approx_kl(近似KL散度),6193152,1767851282.497792,0.0006014906102791429
train/approx_kl(近似KL散度),6225920,1767851286.371077,0.0006954692653380334
train/approx_kl(近似KL散度),6258688,1767851290.2993336,0.0010882308706641197
train/approx_kl(近似KL散度),6291456,1767851294.1221151,0.0011409677099436522
train/approx_kl(近似KL散度),6324224,1767851298.0558202,0.0007268015760928392
train/approx_kl(近似KL散度),6356992,1767851301.9332805,0.000890701194293797
train/approx_kl(近似KL散度),6389760,1767851305.9010336,0.0007147289579734206
train/approx_kl(近似KL散度),6400000,1767851311.462924,0.0005528498440980911
train/approx_kl(近似KL散度),6455296,1767851318.2926252,0.0010914169251918793
train/approx_kl(近似KL散度),6488064,1767851322.189184,0.0008334002341143787
train/approx_kl(近似KL散度),6520832,1767851326.0816662,0.0006883658934384584
train/approx_kl(近似KL散度),6553600,1767851329.9729526,0.0006917000282555819
train/approx_kl(近似KL散度),6586368,1767851333.914084,0.0007908953120931983
train/approx_kl(近似KL散度),6619136,1767851337.7628021,0.000765270902775228
train/approx_kl(近似KL散度),6651904,1767851341.701503,0.0009890797082334757
train/approx_kl(近似KL散度),6684672,1767851345.6731632,0.0007953608874231577
train/approx_kl(近似KL散度),6717440,1767851349.560387,0.0009911907836794853
train/approx_kl(近似KL散度),6750208,1767851353.5039809,0.0004767104401253164
train/approx_kl(近似KL散度),6782976,1767851357.4343462,0.0007335235131904483
train/approx_kl(近似KL散度),6815744,1767851361.2815995,0.0007943330565467477
train/approx_kl(近似KL散度),6848512,1767851365.1255405,0.0008010384044609964
train/approx_kl(近似KL散度),6881280,1767851369.1308281,0.001017486210912466
train/approx_kl(近似KL散度),6914048,1767851373.0831103,0.001357188681140542
train/approx_kl(近似KL散度),6946816,1767851376.9331527,0.0006835617241449654
train/approx_kl(近似KL散度),6979584,1767851380.8888044,0.0011318554170429707
train/approx_kl(近似KL散度),7012352,1767851384.8043604,0.0007395759457722306
train/approx_kl(近似KL散度),7045120,1767851388.6258478,0.0008970817434601486
train/approx_kl(近似KL散度),7077888,1767851392.4364486,0.0009216615580953658
train/approx_kl(近似KL散度),7110656,1767851396.205339,0.0007265062886290252
train/approx_kl(近似KL散度),7143424,1767851400.0019038,0.0011540092527866364
train/approx_kl(近似KL散度),7176192,1767851403.8091478,0.0008924663998186588
train/approx_kl(近似KL散度),7208960,1767851407.556572,0.000616086705122143
train/approx_kl(近似KL散度),7241728,1767851411.3092682,0.0007981989765539765
train/approx_kl(近似KL散度),7274496,1767851415.177134,0.0007944842800498009
train/approx_kl(近似KL散度),7307264,1767851418.9848976,0.0009337299270555377
train/approx_kl(近似KL散度),7340032,1767851422.7503793,0.0005911544431000948
train/approx_kl(近似KL散度),7372800,1767851426.6533804,0.0015010791830718517
train/approx_kl(近似KL散度),7405568,1767851430.4099774,0.0006827777251601219
train/approx_kl(近似KL散度),7438336,1767851434.2532735,0.0008408772991970181
train/approx_kl(近似KL散度),7471104,1767851438.0266423,0.0008278205059468746
train/approx_kl(近似KL散度),7503872,1767851441.8613071,0.0033645490184426308
train/approx_kl(近似KL散度),7536640,1767851445.6970434,0.0008719824254512787
train/approx_kl(近似KL散度),7569408,1767851449.6036465,0.0007117569912225008
train/approx_kl(近似KL散度),7602176,1767851453.3829386,0.0010341870365664363
train/approx_kl(近似KL散度),7634944,1767851457.202003,0.0006389155751094222
train/approx_kl(近似KL散度),7667712,1767851461.0313587,0.0005312119610607624
train/approx_kl(近似KL散度),7700480,1767851464.834783,0.0010344788897782564
train/approx_kl(近似KL散度),7733248,1767851468.6625133,0.000688447616994381
train/approx_kl(近似KL散度),7766016,1767851472.5628033,0.0008734810398891568
train/approx_kl(近似KL散度),7798784,1767851476.4400105,0.001064451178535819
train/approx_kl(近似KL散度),7831552,1767851480.220457,0.0016043439973145723
train/approx_kl(近似KL散度),7864320,1767851484.0781865,0.0007822891930118203
train/approx_kl(近似KL散度),7897088,1767851487.9261947,0.0006390197668224573
train/approx_kl(近似KL散度),7929856,1767851491.717675,0.0014297801535576582
train/approx_kl(近似KL散度),7962624,1767851495.5764532,0.0006174135487526655
train/approx_kl(近似KL散度),7995392,1767851499.3429677,0.0014729938702657819
train/approx_kl(近似KL散度),8000000,1767851506.12033,0.0005686237127520144
train/approx_kl(近似KL散度),8060928,1767851513.3896632,0.0006547284428961575
train/approx_kl(近似KL散度),8093696,1767851517.216103,0.0005701404297724366
train/approx_kl(近似KL散度),8126464,1767851521.0065434,0.0010110283037647605
train/approx_kl(近似KL散度),8159232,1767851524.8318646,0.0006017693085595965
train/approx_kl(近似KL散度),8192000,1767851528.6107416,0.0008292984566651285
train/approx_kl(近似KL散度),8224768,1767851532.4548416,0.0006951368413865566
train/approx_kl(近似KL散度),8257536,1767851536.3604865,0.001008838415145874
train/approx_kl(近似KL散度),8290304,1767851540.1405644,0.0009997400920838118
train/approx_kl(近似KL散度),8323072,1767851543.9752173,0.0009149423567578197
train/approx_kl(近似KL散度),8355840,1767851547.7974606,0.0005947845056653023
train/approx_kl(近似KL散度),8388608,1767851551.5882347,0.0010912842117249966
train/approx_kl(近似KL散度),8421376,1767851555.4249458,0.0008282307535409927
train/approx_kl(近似KL散度),8454144,1767851559.1645546,0.0015116790309548378
train/approx_kl(近似KL散度),8486912,1767851562.9092748,0.0007882215431891382
train/approx_kl(近似KL散度),8519680,1767851566.6495507,0.000683315796777606
train/approx_kl(近似KL散度),8552448,1767851570.5102527,0.0006117672892287374
train/approx_kl(近似KL散度),8585216,1767851574.3190894,0.0008193860994651914
train/approx_kl(近似KL散度),8617984,1767851578.10446,0.0006060516461730003
train/approx_kl(近似KL散度),8650752,1767851581.9328792,0.0006391992792487144
train/approx_kl(近似KL散度),8683520,1767851585.6849768,0.0006419675191864371
train/approx_kl(近似KL散度),8716288,1767851589.452577,0.0011148890480399132
train/approx_kl(近似KL散度),8749056,1767851593.3209686,0.0008144858293235302
train/approx_kl(近似KL散度),8781824,1767851597.117463,0.0005641158786602318
train/approx_kl(近似KL散度),8814592,1767851600.8884895,0.0008514594519510865
train/approx_kl(近似KL散度),8847360,1767851604.7922852,0.0008809349383227527
train/approx_kl(近似KL散度),8880128,1767851608.6254165,0.0008569001220166683
train/approx_kl(近似KL散度),8912896,1767851612.5267959,0.0009229613351635635
train/approx_kl(近似KL散度),8945664,1767851616.3148751,0.0006029219948686659
train/approx_kl(近似KL散度),8978432,1767851620.060589,0.0006124685169197619
train/approx_kl(近似KL散度),9011200,1767851623.9150236,0.000698683550581336
train/approx_kl(近似KL散度),9043968,1767851627.6861043,0.0009304165141656995
train/approx_kl(近似KL散度),9076736,1767851631.4564013,0.000522972084581852
train/approx_kl(近似KL散度),9109504,1767851635.3077714,0.00043657602509483695
train/approx_kl(近似KL散度),9142272,1767851639.1065817,0.000763661868404597
train/approx_kl(近似KL散度),9175040,1767851642.8536239,0.0008709809044376016
train/approx_kl(近似KL散度),9207808,1767851646.7242799,0.0006526943179778755
train/approx_kl(近似KL散度),9240576,1767851650.5223844,0.0005403920076787472
train/approx_kl(近似KL散度),9273344,1767851654.3266377,0.0008036148501560092
train/approx_kl(近似KL散度),9306112,1767851658.1292422,0.0009915211703628302
train/approx_kl(近似KL散度),9338880,1767851661.9003403,0.0009181412751786411
train/approx_kl(近似KL散度),9371648,1767851665.6797972,0.0008558938861824572
train/approx_kl(近似KL散度),9404416,1767851669.5427177,0.0018329510930925608
train/approx_kl(近似KL散度),9437184,1767851673.3655446,0.0007662124698981643
train/approx_kl(近似KL散度),9469952,1767851677.180017,0.00075780029874295
train/approx_kl(近似KL散度),9502720,1767851680.9703443,0.0006702962564304471
train/approx_kl(近似KL散度),9535488,1767851684.7552023,0.0009015475516207516
train/approx_kl(近似KL散度),9568256,1767851688.5870562,0.0006620674394071102
train/approx_kl(近似KL散度),9600000,1767851698.600738,0.0013191115576773882
train/approx_kl(近似KL散度),9633792,1767851702.5447552,0.000719939824193716
train/approx_kl(近似KL散度),9666560,1767851706.3297298,0.0007264206651598215
train/approx_kl(近似KL散度),9699328,1767851710.178134,0.0006670746952295303
train/approx_kl(近似KL散度),9732096,1767851713.9104607,0.0005762124201282859
train/approx_kl(近似KL散度),9764864,1767851717.6755009,0.0006890616496093571
train/approx_kl(近似KL散度),9797632,1767851721.4707024,0.0007369138184003532
train/approx_kl(近似KL散度),9830400,1767851725.2913725,0.0006141721969470382
train/approx_kl(近似KL散度),9863168,1767851729.1073449,0.0006118982564657927
train/approx_kl(近似KL散度),9895936,1767851732.8964748,0.0005521620623767376
train/approx_kl(近似KL散度),9928704,1767851736.723532,0.0005470038740895689
train/approx_kl(近似KL散度),9961472,1767851740.5198991,0.0008134228410199285
train/approx_kl(近似KL散度),9994240,1767851744.2771597,0.0005512599018402398
train/approx_kl(近似KL散度),10027008,1767851748.0839155,0.0008979967096820474
train/approx_kl(近似KL散度),10059776,1767851751.8725479,0.0004030098207294941
train/approx_kl(近似KL散度),10092544,1767851755.6664157,0.0009209728450514376
train/approx_kl(近似KL散度),10125312,1767851759.5029423,0.0006947935908101499
train/approx_kl(近似KL散度),10158080,1767851763.2659757,0.0007300867000594735
train/approx_kl(近似KL散度),10190848,1767851767.0469668,0.0008183654281310737
train/approx_kl(近似KL散度),10223616,1767851770.8760586,0.0008743978105485439
train/approx_kl(近似KL散度),10256384,1767851774.7005332,0.0009516948484815657
train/approx_kl(近似KL散度),10289152,1767851778.5006182,0.000995667651295662
train/approx_kl(近似KL散度),10321920,1767851782.3109753,0.0005314743611961603
train/approx_kl(近似KL散度),10354688,1767851786.103872,0.0007378740701824427
train/approx_kl(近似KL散度),10387456,1767851789.889282,0.0006617170292884111
train/approx_kl(近似KL散度),10420224,1767851793.661537,0.0007844110950827599
train/approx_kl(近似KL散度),10452992,1767851797.5050159,0.0005520861013792455
train/approx_kl(近似KL散度),10485760,1767851801.2503831,0.0006257101194933057
train/approx_kl(近似KL散度),10518528,1767851805.0712113,0.0006235137116163969
train/approx_kl(近似KL散度),10551296,1767851808.8688548,0.0008781448123045266
train/approx_kl(近似KL散度),10584064,1767851812.6389425,0.0006773447385057807
train/approx_kl(近似KL散度),10616832,1767851816.490222,0.0009888518834486604
train/approx_kl(近似KL散度),10649600,1767851820.25121,0.0005889400490559638
train/approx_kl(近似KL散度),10682368,1767851824.0040731,0.0007641628617420793
train/approx_kl(近似KL散度),10715136,1767851827.861113,0.0008038349915295839
